quote_id,quote_date,account_id,sales_rep_id,product_id,quantity,status,list_price,unit_price,margin
2818,2024-01-06,5575,1,3,50,lost,150.0,100.69,67.12336781501152
2819,2024-07-04,1887,3,5,737,lost,50.0,26.29,52.58572832505315
2820,2024-08-08,1525,3,7,298,lost,100.0,59.19,59.18935616557677
2821,2024-08-16,6510,6,10,473,lost,220.0,39.95,18.160422942835694
2822,2024-03-05,3986,8,2,75,lost,300.0,223.52,74.50595732340602
2823,2024-12-29,2115,3,6,186,lost,500.0,218.5,43.70045514494764
2824,2024-05-16,6748,10,4,51,lost,200.0,154.71,77.35342506114712
2825,2024-06-14,1019,8,1,243,lost,250.0,138.39,55.35616760628916
2826,2024-01-10,7437,7,10,708,won,220.0,67.86,30.845779046454787
2827,2024-03-23,1020,3,1,272,won,250.0,108.97,43.58945317748882
2828,2024-12-02,219,9,2,7,lost,300.0,234.67,78.22350637238608
2829,2024-02-22,2498,10,2,106,lost,300.0,201.91,67.30199592828379
2830,2024-03-18,2290,9,10,22,lost,220.0,137.6,62.54449241814024
2831,2024-12-02,8656,5,2,473,lost,300.0,113.88,37.95931712718412
2832,2024-04-14,9009,9,10,767,lost,220.0,51.48,23.398095986347958
2833,2024-06-09,2980,3,5,115,lost,50.0,19.3,38.604635694009374
2834,2024-04-08,145,6,2,16,won,300.0,199.31,66.43531084981275
2835,2024-05-31,3327,8,9,256,lost,120.0,51.35,42.790721301603476
2836,2024-10-12,1050,9,2,315,lost,300.0,135.17,45.0580441209643
2837,2024-02-07,2312,5,6,359,lost,500.0,210.7,42.139262645234275
2838,2024-11-08,9729,9,1,97,lost,250.0,145.26,58.10235692548078
2839,2024-05-08,4577,1,2,120,lost,300.0,145.69,48.564254106285176
2840,2024-11-20,6413,8,2,53,lost,300.0,185.01,61.67130485875086
2841,2024-06-28,5496,2,6,50,lost,500.0,368.31,73.66274721759137
2842,2024-03-17,2790,5,5,21,lost,50.0,24.57,49.133184503777784
2843,2024-05-11,3753,7,6,420,lost,500.0,278.87,55.773152346901455
2844,2024-08-28,9139,1,8,208,lost,75.0,7.38,9.837696057495009
2845,2024-02-04,1804,6,10,127,lost,220.0,110.64,50.28982433654549
2846,2024-07-20,4636,8,10,131,lost,220.0,93.54,42.51920648622887
2849,2024-07-09,6434,2,6,814,lost,500.0,264.14,52.827815593543285
2850,2024-09-04,8844,3,2,328,lost,300.0,191.25,63.74926157474685
2851,2024-05-28,7992,2,2,262,lost,300.0,194.24,64.74664181064202
2852,2024-12-01,1177,5,9,83,won,120.0,71.92,59.93673929939386
2853,2024-10-27,187,9,5,138,won,50.0,29.79,59.5751321853621
2854,2024-05-07,6359,7,2,1,lost,300.0,277.89,92.6316379513311
2855,2024-01-07,9111,9,7,67,lost,100.0,48.3,48.30459140912802
2856,2024-08-01,8093,8,3,138,lost,150.0,58.79,39.19336840013789
2857,2024-07-12,410,1,4,1,lost,200.0,167.72,83.86218394625465
2858,2024-08-20,9247,5,8,100,lost,75.0,43.78,58.37871705587097
2859,2024-08-01,9899,9,10,109,won,220.0,86.07,39.122518956606434
2860,2024-07-11,7324,8,4,190,lost,200.0,120.13,60.06534553898782
2861,2024-08-06,6048,9,3,343,lost,150.0,44.02,29.349578791601438
2862,2024-08-01,4617,3,9,399,lost,120.0,37.82,31.512656496727345
2863,2024-10-08,7169,5,5,578,lost,50.0,20.37,40.741833083093084
2864,2024-12-06,9580,3,5,45,lost,50.0,36.38,72.75056169238813
2865,2024-02-09,5032,9,4,105,lost,200.0,147.44,73.72154529707441
2866,2024-07-18,4150,9,5,11,lost,50.0,30.56,61.12538722965242
2867,2024-08-04,4374,10,2,328,lost,300.0,177.71,59.237614517382895
2868,2024-08-05,6611,1,2,21,lost,300.0,190.22,63.40512077347836
2869,2024-12-21,1678,3,1,669,lost,250.0,77.08,30.833005529980245
2870,2024-01-21,8689,9,4,32,won,200.0,164.42,82.20779774326785
2871,2024-05-06,6862,8,2,143,won,300.0,161.22,53.73909490109399
2872,2024-08-18,477,7,10,24,lost,220.0,137.58,62.534115623487125
2873,2024-12-11,129,4,10,236,lost,220.0,70.42,32.01031711238217
2874,2024-10-06,4779,5,1,197,lost,250.0,133.1,53.23921470335971
2875,2024-07-19,3759,2,6,161,lost,500.0,294.89,58.97706070512774
2876,2024-05-03,7605,3,8,83,lost,75.0,34.82,46.42853368943657
2877,2024-11-10,4526,7,2,270,lost,300.0,156.69,52.228666691078864
2878,2024-11-17,1398,6,3,182,won,150.0,67.04,44.69066845438517
2879,2024-10-10,2536,2,1,130,lost,250.0,105.5,42.19827692870397
2880,2024-01-27,9397,4,1,142,lost,250.0,95.2,38.078426792790864
2881,2024-01-15,2372,3,1,200,lost,250.0,139.89,55.95443994712845
2882,2024-05-28,8312,7,1,73,lost,250.0,93.86,37.542339920131795
2883,2024-01-07,2908,3,7,51,lost,100.0,69.43,69.43368122031173
2884,2024-05-19,5970,8,7,83,lost,100.0,66.16,66.15605015133642
2885,2024-01-12,9667,7,4,28,lost,200.0,150.58,75.29238830967454
2886,2024-10-15,1941,9,3,87,lost,150.0,90.86,60.575709142459324
2887,2024-09-02,2871,8,8,66,lost,75.0,30.76,41.014255760202055
2888,2024-10-23,2497,9,8,140,lost,75.0,29.18,38.91255680973782
2889,2024-06-29,481,2,2,45,lost,300.0,176.81,58.936967127671274
2890,2024-02-29,2091,7,9,170,lost,120.0,43.58,36.318320865504575
2891,2024-05-04,6742,5,6,3,lost,500.0,360.37,72.07352772532741
2892,2024-02-05,2014,4,4,345,lost,200.0,129.82,64.90799292702383
2894,2024-09-17,6261,7,6,37,lost,500.0,328.2,65.64085164403204
2895,2024-12-09,5861,1,1,988,won,250.0,76.71,30.683517652130288
2896,2024-07-10,2432,7,7,168,lost,100.0,46.52,46.5159159617553
2897,2024-09-27,4345,7,4,38,lost,200.0,200.0,100.0
2898,2024-09-12,614,5,9,183,lost,120.0,53.97,44.97090887979758
2899,2024-02-02,9832,9,4,262,lost,200.0,183.03,91.51698101509496
2900,2024-05-03,8233,6,3,500,won,150.0,63.57,42.38063797276759
2901,2024-08-22,4528,7,1,145,lost,250.0,94.09,37.63763675859865
2902,2024-05-20,5837,2,8,166,lost,75.0,30.98,41.30761604086655
2903,2024-01-31,213,10,7,190,lost,100.0,59.14,59.14185628888217
2904,2024-01-24,1696,8,4,138,lost,200.0,161.73,80.86310915852013
2905,2024-05-22,5401,5,9,902,lost,120.0,29.21,24.33975614077301
2906,2024-01-06,977,4,7,45,lost,100.0,74.31,74.3105654282178
2907,2024-04-11,9639,10,9,51,lost,120.0,57.44,47.86635463296841
2908,2024-08-09,5005,9,10,284,lost,220.0,87.7,39.864484788644745
2909,2024-09-03,7893,2,1,240,lost,250.0,109.87,43.94745727559075
2910,2024-09-25,4332,10,1,118,lost,250.0,112.78,45.1128985154369
2911,2024-04-30,6148,2,8,45,lost,75.0,26.56,35.41659866405699
2912,2024-02-14,7721,10,5,74,lost,50.0,26.5,52.99694742166535
2913,2024-05-16,1442,8,10,743,lost,220.0,71.03,32.28550807041772
2914,2024-10-23,7867,4,3,91,lost,150.0,59.1,39.39969278790585
2915,2024-09-04,6895,7,9,486,lost,120.0,48.74,40.615743285970204
2916,2024-07-17,1802,2,9,48,lost,120.0,54.17,45.14468761168692
2917,2024-12-14,6612,6,1,4,won,250.0,178.33,71.33326532786226
2918,2024-04-08,4794,9,10,255,lost,220.0,67.31,30.59611783483905
2919,2024-04-11,3537,9,5,16,lost,50.0,35.98,71.95979208960794
2920,2024-08-03,2251,1,5,57,lost,50.0,28.84,57.68752764034956
2922,2024-10-25,9805,9,1,496,lost,250.0,111.41,44.562668697808896
2923,2024-01-25,5083,10,8,125,lost,75.0,28.61,38.15234324300049
2924,2024-01-10,510,7,10,14,lost,220.0,134.9,61.316238904467596
2926,2024-10-31,3368,10,5,32,lost,50.0,34.48,68.95517132710387
2927,2024-07-19,1409,4,3,20,lost,150.0,91.64,61.094102578979076
2928,2024-03-20,9281,2,1,760,lost,250.0,99.22,39.68692280457388
2929,2024-09-01,9854,8,4,277,lost,200.0,129.93,64.9674171984734
2930,2024-10-05,4038,5,7,68,lost,100.0,69.95,69.9502714558067
2931,2024-10-07,878,6,3,654,lost,150.0,57.31,38.20956967232928
2932,2024-10-16,4955,4,1,886,won,250.0,93.42,37.36704759782501
2933,2024-12-19,503,1,3,646,lost,150.0,56.15,37.430913136054514
2934,2024-10-28,2407,6,2,89,lost,300.0,172.7,57.56783657351326
2935,2024-12-27,1731,7,6,313,lost,500.0,272.18,54.43525460905488
2936,2024-11-15,9693,2,1,231,lost,250.0,119.6,47.83814896825629
2937,2024-08-19,2694,7,9,10,lost,120.0,77.39,64.49169419262171
2938,2024-09-25,1520,8,6,258,lost,500.0,288.78,57.755119720568594
2939,2024-02-27,7003,1,10,305,won,220.0,65.68,29.855588331773422
2940,2024-05-13,5339,7,3,87,lost,150.0,88.65,59.10072836373679
2941,2024-01-17,2189,8,6,486,lost,500.0,214.91,42.98271650664847
2942,2024-06-01,8820,1,8,590,lost,75.0,15.67,20.893835373068644
2943,2024-04-15,3808,10,5,4,lost,50.0,34.88,69.76583758395728
2944,2024-10-23,330,5,6,79,lost,500.0,207.88,41.57600651162157
2945,2024-10-04,5305,6,2,302,lost,300.0,206.67,68.89008994694561
2946,2024-10-14,5587,2,9,157,lost,120.0,61.18,50.9850382318108
2947,2024-10-20,517,3,9,125,won,120.0,51.37,42.80931429638933
2948,2024-09-11,5761,9,2,94,lost,300.0,188.71,62.904389161894215
2949,2024-03-14,3118,9,4,101,won,200.0,163.79,81.89630370362835
2950,2024-12-03,4943,9,2,65,lost,300.0,185.08,61.69320916433247
2951,2024-04-13,6331,4,4,312,lost,200.0,160.35,80.17490630697776
2952,2024-05-08,9805,7,9,733,lost,120.0,43.34,36.12030254518312
2953,2024-09-16,4038,4,8,327,lost,75.0,22.77,30.366469118193482
2954,2024-11-13,647,7,8,575,lost,75.0,0.11,0.14968727370570534
2955,2024-02-05,8713,10,2,399,lost,300.0,180.84,60.27891579102374
2956,2024-04-27,7479,9,2,346,lost,300.0,176.83,58.94463958958196
2957,2024-06-14,2599,1,8,55,lost,75.0,16.34,21.791081103085514
2958,2024-02-08,4513,3,1,247,won,250.0,42.86,17.145506626499298
2959,2024-03-31,3051,9,2,686,lost,300.0,140.47,46.82476485896041
2960,2024-12-20,7291,3,1,21,lost,250.0,91.57,36.628737691460096
2961,2024-01-11,6389,9,4,210,won,200.0,135.32,67.65855924647639
2962,2024-09-16,8273,5,10,16,lost,220.0,116.03,52.73899931130987
2963,2024-03-13,1942,2,3,928,lost,150.0,47.89,31.927389262408273
2964,2024-04-12,125,8,4,188,won,200.0,143.19,71.59552076779576
2965,2024-10-16,7869,4,8,97,lost,75.0,36.61,48.81236954522402
2966,2024-03-17,1074,1,6,153,won,500.0,357.46,71.49299316747152
2967,2024-03-10,9551,5,4,286,lost,200.0,142.4,71.20103307254556
2968,2024-08-11,6026,3,4,18,lost,200.0,173.8,86.90180696526906
2969,2024-05-14,5535,3,4,159,lost,200.0,141.83,70.91637090139706
2970,2024-12-27,3908,7,4,27,won,200.0,150.56,75.27793241856587
2971,2024-10-01,7748,3,7,96,won,100.0,57.75,57.751249900438765
2972,2024-02-21,7872,4,8,414,won,75.0,45.34,60.44707236173944
2973,2024-03-23,6913,9,7,116,lost,100.0,74.31,74.30985260405735
2974,2024-06-28,3992,9,3,129,lost,150.0,90.97,60.64610035808124
2975,2024-09-14,1487,1,5,309,lost,50.0,33.6,67.19321477530274
2976,2024-08-25,4707,5,7,205,lost,100.0,54.46,54.45690369511996
2977,2024-02-20,5707,3,10,35,won,220.0,107.92,49.05346222601889
2978,2024-06-10,6781,9,3,205,lost,150.0,40.2,26.797116917652012
2979,2024-08-11,1401,2,1,21,won,250.0,190.97,76.38897097191794
2980,2024-10-02,1948,4,2,3,lost,300.0,279.51,93.17095085298892
2981,2024-11-11,2609,8,4,333,won,200.0,142.48,71.23859187645388
2982,2024-04-02,9403,3,6,749,lost,500.0,199.16,39.83208080357578
2983,2024-07-19,9674,4,3,923,lost,150.0,31.76,21.174600602675362
2984,2024-04-25,9723,1,1,119,lost,250.0,125.61,50.24415391865243
2985,2024-05-13,6948,10,3,31,lost,150.0,99.1,66.06547982067433
2986,2024-11-15,1356,7,8,188,won,75.0,34.31,45.74445810356536
2987,2024-07-20,7894,6,2,112,lost,300.0,209.23,69.74196940932015
2988,2024-02-26,2370,3,5,11,lost,50.0,23.96,47.92427022693349
2989,2024-03-28,3977,8,3,16,lost,150.0,95.22,63.4797837584738
2990,2024-02-23,1697,2,7,5,lost,100.0,70.19,70.18768334710043
2991,2024-03-13,2466,10,4,16,won,200.0,182.78,91.38861713190316
2992,2024-02-16,919,9,8,172,lost,75.0,25.6,34.12806903531441
2993,2024-10-08,1292,5,4,73,lost,200.0,175.5,87.75022463893151
2994,2024-08-05,5849,3,3,24,lost,150.0,102.14,68.09156792368782
2995,2024-08-18,6627,8,7,165,lost,100.0,60.35,60.35022739747503
2996,2024-01-13,4914,8,5,100,won,50.0,27.17,54.34968532787596
2997,2024-12-06,1949,4,7,42,lost,100.0,60.23,60.22586807834099
2998,2024-07-15,844,2,2,56,lost,300.0,225.5,75.16731304114955
2999,2024-10-10,9038,2,6,39,lost,500.0,310.16,62.03235516725677
3000,2024-10-29,5294,9,1,42,lost,250.0,168.43,67.3730938748622
3001,2024-05-14,5013,7,8,33,lost,75.0,32.43,43.24106660317828
3002,2024-10-12,8624,1,3,30,lost,150.0,78.61,52.407646394206
3003,2024-10-28,9675,7,9,70,lost,120.0,78.97,65.81172162840302
3004,2024-07-03,7042,10,6,32,won,500.0,336.29,67.25819055043485
3005,2024-05-15,3080,3,1,50,lost,250.0,60.6,24.238348162309784
3006,2024-08-17,7744,3,10,53,won,220.0,101.29,46.03985620837926
3007,2024-04-14,547,5,5,314,lost,50.0,28.74,57.48920382750333
3008,2024-09-24,3558,7,1,55,lost,250.0,148.05,59.22156537108447
3009,2024-01-18,1951,5,10,203,won,220.0,86.09,39.132661934197046
3010,2024-02-07,6517,2,10,330,lost,220.0,93.53,42.51210949539458
3011,2024-03-07,1813,4,3,178,lost,150.0,95.57,63.71181503168034
3012,2024-12-25,1284,7,9,529,won,120.0,40.68,33.8995191193632
3013,2024-03-17,9785,2,9,31,lost,120.0,52.85,44.03787038772933
3014,2024-12-18,4291,10,4,40,lost,200.0,176.4,88.20114743375433
3015,2024-07-11,4585,8,1,16,lost,250.0,119.61,47.84440830116263
3016,2024-12-31,9626,10,7,516,lost,100.0,64.74,64.73551763807716
3017,2024-04-12,3463,10,5,579,lost,50.0,24.63,49.26015842910753
3018,2024-06-28,2828,8,10,299,lost,220.0,76.3,34.683479485157804
3019,2024-03-14,5313,8,8,583,lost,75.0,27.75,37.004829206082576
3020,2024-01-06,3733,7,6,410,lost,500.0,239.77,47.95358004863114
3021,2024-11-02,533,5,3,81,won,150.0,100.72,67.14355580217477
3022,2024-03-13,1653,4,3,581,lost,150.0,53.28,35.51894048998768
3023,2024-08-09,1817,5,1,221,lost,250.0,113.41,45.365418749710734
3024,2024-04-24,268,1,4,328,lost,200.0,175.55,87.77694737677541
3025,2024-09-26,6394,7,7,127,won,100.0,60.23,60.22965188844744
3026,2024-11-05,8701,5,5,33,lost,50.0,36.34,72.6832218080152
3027,2024-06-24,8331,5,9,70,lost,120.0,59.85,49.87299798477569
3028,2024-02-28,6498,10,2,101,lost,300.0,170.9,56.967609068220554
3030,2024-09-05,9177,9,3,48,lost,150.0,93.79,62.5244135419561
3031,2024-04-04,2640,5,2,163,lost,300.0,142.57,47.52481607321594
3032,2024-05-21,1765,6,7,10,lost,100.0,85.07,85.06765643193575
3033,2024-12-04,438,3,7,238,lost,100.0,53.07,53.073380243516034
3034,2024-05-10,8224,8,7,24,lost,100.0,67.77,67.77129344513561
3035,2024-02-02,6255,8,8,187,lost,75.0,13.76,18.349342746364
3036,2024-07-25,7523,5,10,127,lost,220.0,85.13,38.69668478325171
3037,2024-10-12,5397,2,7,298,won,100.0,60.31,60.30601586486599
3038,2024-04-07,8111,5,1,31,lost,250.0,149.01,59.6051985312248
3039,2024-03-31,5587,6,5,113,lost,50.0,24.69,49.37786208641247
3040,2024-11-19,9118,10,6,34,lost,500.0,197.98,39.59597196406128
3041,2024-09-03,5596,2,2,36,lost,300.0,214.56,71.51886140191878
3042,2024-11-13,6406,7,8,273,lost,75.0,22.61,30.149508950145336
3043,2024-03-20,1932,6,10,69,lost,220.0,102.8,46.726088056288184
3044,2024-07-14,9873,10,9,86,lost,120.0,48.65,40.53824087840236
3045,2024-11-15,2018,9,7,79,lost,100.0,77.37,77.36641093985165
3046,2024-08-16,587,8,5,70,lost,50.0,21.54,43.076770959476534
3047,2024-02-29,9690,10,4,38,lost,200.0,191.48,95.74212319591705
3048,2024-08-15,2768,3,6,18,lost,500.0,320.42,64.08455547715191
3049,2024-04-02,3188,7,9,11,lost,120.0,82.27,68.55481204457286
3050,2024-11-06,130,9,1,13,won,250.0,200.75,80.29837633904103
3051,2024-01-20,5807,2,7,102,won,100.0,84.01,84.01048693188574
3052,2024-06-04,969,5,5,269,lost,50.0,28.0,56.00207491896944
3053,2024-03-28,2008,5,9,62,lost,120.0,69.18,57.65406119394382
3054,2024-09-04,8129,3,9,35,lost,120.0,86.48,72.0631956225237
3055,2024-04-21,6499,6,6,94,lost,500.0,249.22,49.844148133552835
3056,2024-12-23,5315,5,4,46,lost,200.0,153.77,76.88495665177417
3057,2024-07-27,7512,7,5,30,won,50.0,40.07,80.14971272159877
3058,2024-12-09,619,2,10,7,lost,220.0,142.22,64.6440379069115
3059,2024-03-08,6110,5,6,113,lost,500.0,257.4,51.48093777720573
3060,2024-09-21,5525,6,1,564,won,250.0,78.32,31.329116398000377
3061,2024-10-15,959,1,4,531,lost,200.0,139.84,69.92196919589409
3062,2024-05-01,8064,1,1,75,lost,250.0,127.88,51.150482820223765
3063,2024-06-05,5369,4,10,52,lost,220.0,112.85,51.29454374300568
3064,2024-09-10,7302,9,9,90,lost,120.0,35.73,29.77591154041172
3065,2024-12-24,1017,4,2,71,lost,300.0,200.68,66.89495173823703
3066,2024-10-10,4326,6,3,69,lost,150.0,104.66,69.77629041847935
3067,2024-10-23,7280,2,10,227,lost,220.0,75.01,34.0945644730519
3068,2024-12-04,1062,7,3,116,lost,150.0,41.87,27.914558566556117
3069,2024-08-08,9055,6,5,24,lost,50.0,25.57,51.139278309655325
3070,2024-05-14,8618,2,9,49,lost,120.0,47.53,39.60430675618156
3071,2024-03-16,4886,10,6,298,won,500.0,193.42,38.684699958831665
3073,2024-12-09,3812,8,7,54,lost,100.0,41.56,41.556167751974925
3074,2024-09-16,2892,6,1,303,won,250.0,91.85,36.74088332630368
3075,2024-06-13,5750,5,1,20,lost,250.0,152.85,61.138121804390266
3076,2024-09-24,5072,7,8,271,lost,75.0,34.31,45.74828944893169
3077,2024-05-03,5804,1,9,575,lost,120.0,47.51,39.59212644829023
3078,2024-02-06,3777,7,2,228,lost,300.0,196.06,65.35239148580612
3079,2024-05-10,43,10,2,20,lost,300.0,268.99,89.66358566145843
3080,2024-02-10,9131,5,4,57,lost,200.0,123.98,61.990297891785616
3081,2024-06-04,2578,10,5,338,lost,50.0,28.77,57.54082935011502
3082,2024-10-21,7627,7,10,102,won,220.0,96.2,43.72687586493179
3083,2024-11-30,1609,5,4,79,lost,200.0,163.47,81.73289846012575
3084,2024-11-06,7966,9,5,426,lost,50.0,18.38,36.75533158288259
3085,2024-05-15,6960,1,7,102,lost,100.0,68.17,68.17172575617509
3086,2024-11-05,7974,2,9,167,lost,120.0,59.45,49.540959176550665
3087,2024-12-22,5197,10,10,326,lost,220.0,64.74,29.426223688309992
3088,2024-11-22,1234,6,3,475,lost,150.0,52.01,34.67534564119891
3089,2024-04-07,5950,1,5,296,lost,50.0,25.53,51.058824984919056
3090,2024-03-10,9636,1,4,18,lost,200.0,127.48,63.741604383263734
3091,2024-06-16,2015,8,4,449,won,200.0,164.26,82.13097899832897
3092,2024-05-20,3466,1,7,335,won,100.0,62.7,62.69654200954916
3093,2024-08-09,3879,4,5,13,lost,50.0,34.52,69.04367431123895
3094,2024-11-22,1300,8,9,182,lost,120.0,38.04,31.70246980409734
3095,2024-11-29,9045,6,3,358,lost,150.0,58.26,38.83884956807945
3096,2024-03-07,3523,6,2,754,lost,300.0,148.24,49.4119125529351
3097,2024-08-15,3652,1,1,196,lost,250.0,117.36,46.94420625974529
3098,2024-08-05,3277,10,10,502,won,220.0,87.09,39.586951509374245
3099,2024-09-19,3637,7,4,5,lost,200.0,160.47,80.2331613130049
3100,2024-01-17,9473,3,10,82,lost,220.0,128.1,58.22731012804318
3101,2024-09-27,8037,4,10,75,lost,220.0,68.3,31.045561873282473
3102,2024-03-16,9590,9,7,192,won,100.0,63.81,63.80727093862071
3103,2024-03-02,582,7,6,17,lost,500.0,341.06,68.21242456935155
3104,2024-01-20,5663,1,3,39,lost,150.0,77.6,51.73121722051711
3105,2024-05-11,8450,3,4,33,lost,200.0,144.54,72.27089955982936
3106,2024-01-18,5959,5,10,398,lost,220.0,53.94,24.518508808988177
3107,2024-09-26,9748,9,9,56,lost,120.0,61.02,50.85311619545117
3108,2024-03-13,3576,1,7,14,lost,100.0,72.19,72.19149712992255
3109,2024-04-09,1446,6,2,657,lost,300.0,132.49,44.16242238326666
3110,2024-08-15,2943,4,8,84,lost,75.0,23.89,31.857773446391043
3111,2024-03-28,7594,8,9,16,lost,120.0,81.39,67.8267215198371
3112,2024-02-21,2835,2,2,14,lost,300.0,270.72,90.23981389397922
3113,2024-04-14,2750,5,8,839,lost,75.0,27.44,36.581976040706394
3114,2024-11-13,987,6,2,14,won,300.0,275.67,91.89035532893908
3115,2024-02-22,3619,1,8,113,lost,75.0,19.81,26.41185501712911
3116,2024-07-24,9494,3,6,644,lost,500.0,89.91,17.982776027144293
3117,2024-04-16,8642,7,5,4,lost,50.0,33.03,66.05041840849873
3118,2024-03-03,4502,9,7,23,lost,100.0,45.21,45.21474135722442
3119,2024-06-06,8064,2,6,995,lost,500.0,219.88,43.975490642840676
3120,2024-07-08,7202,2,6,462,won,500.0,209.87,41.97459372522341
3121,2024-08-24,2111,7,8,691,lost,75.0,29.14,38.854601546459016
3123,2024-10-10,6167,5,5,256,lost,50.0,34.5,69.00506335757076
3124,2024-10-13,5330,8,5,96,lost,50.0,29.42,58.83635058185613
3125,2024-12-21,8122,6,5,21,lost,50.0,30.58,61.16941970851618
3126,2024-11-15,7386,9,5,264,lost,50.0,29.72,59.44666774375436
3127,2024-06-09,3777,9,9,115,lost,120.0,51.27,42.72500734752979
3128,2024-04-25,913,2,9,214,lost,120.0,34.36,28.629298793423274
3129,2024-12-06,2639,1,6,111,lost,500.0,241.5,48.30086632073533
3130,2024-02-12,4225,6,3,393,lost,150.0,58.65,39.096688507562625
3131,2024-03-09,2733,6,10,43,lost,220.0,112.58,51.171031898033256
3132,2024-08-13,3273,4,10,440,lost,220.0,109.54,49.790626975594556
3133,2024-01-30,7130,1,2,173,lost,300.0,156.72,52.24074186737103
3134,2024-01-12,918,10,7,26,lost,100.0,69.61,69.61295626995621
3135,2024-05-12,5759,6,6,178,lost,500.0,130.33,26.06575480016177
3136,2024-07-21,2701,6,5,320,lost,50.0,26.11,52.223719504140476
3137,2024-05-10,9217,4,10,42,lost,220.0,79.72,36.236341672773015
3138,2024-01-02,2198,9,1,64,lost,250.0,161.01,64.4057249577438
3139,2024-07-05,3835,7,3,99,lost,150.0,75.25,50.16547618867357
3140,2024-10-15,4650,7,4,72,won,200.0,135.04,67.52197560059469
3141,2024-12-31,4304,4,3,201,lost,150.0,64.68,43.121152694813595
3142,2024-10-14,9501,7,2,14,lost,300.0,242.1,80.70095392140503
3143,2024-03-09,3069,1,5,221,lost,50.0,28.01,56.02095956326208
3144,2024-05-13,605,5,7,83,lost,100.0,69.85,69.84856023194386
3145,2024-10-02,4794,4,2,91,lost,300.0,204.2,68.0651188113498
3146,2024-12-04,7324,6,10,33,won,220.0,74.62,33.919854299561
3147,2024-02-04,7793,8,10,592,lost,220.0,16.35,7.43405285598169
3148,2024-10-25,4572,1,4,146,lost,200.0,136.67,68.33416753412342
3149,2024-06-07,8708,1,2,6,won,300.0,215.8,71.93185379304603
3150,2024-12-04,4559,7,5,15,lost,50.0,28.99,57.98465273285989
3151,2024-11-10,9093,3,1,85,lost,250.0,121.0,48.401616180172766
3152,2024-04-03,529,1,8,170,lost,75.0,27.96,37.27744692069174
3153,2024-06-01,1385,5,1,44,lost,250.0,150.32,60.128144679565594
3154,2024-03-02,6454,9,4,100,lost,200.0,158.23,79.11395036515573
3155,2024-06-19,8125,4,7,26,lost,100.0,71.38,71.37716048244681
3156,2024-09-09,5171,6,3,11,lost,150.0,91.65,61.10205710847408
3157,2024-06-06,7488,7,6,433,won,500.0,132.96,26.591691123045308
3158,2024-09-08,3374,6,5,95,lost,50.0,29.12,58.237140845271064
3159,2024-10-28,3897,7,2,42,lost,300.0,177.0,59.00015510046464
3160,2024-02-14,7075,1,8,12,lost,75.0,49.65,66.19893253998544
3161,2024-03-23,9487,1,5,4,won,50.0,26.47,52.9486835911777
3162,2024-09-17,618,8,9,22,lost,120.0,69.5,57.920609276433595
3163,2024-07-31,6011,6,4,96,won,200.0,200.0,100.0
